Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11136009473,249459562,2019-11-11 21:30:46,2019-11-11 21:33:54,1,Reviewer / Approver,1,1,1,0,3,,0,0,0,0,0,1,,3,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11136005324,249459562,2019-11-11 21:25:24,2019-11-11 21:30:19,4,Document Steward for a functional area,1,1,1,0,2,,0,0,1,1,0,0,,2,,0,,1,,1,,1,,Research and Development (R&D),0,Seattle,,Individual Contributor,,3-4 years
11135990508,249459562,2019-11-11 21:14:31,2019-11-11 21:17:03,1,Reviewer / Approver,1,1,1,0,2,,0,0,0,0,0,0,Email tips from Doc Control,2,,1,,2,,1,,1,,Commercial,0,San Dimas/La Verne,,Manager / Group Leader,,>7 Years
11135973914,249459562,2019-11-11 20:50:27,2019-11-11 21:02:54,3,Reviewer / Approver,0,1,1,0,3,n experienced professional I felt training was appropriate & balanced,0,0,0,0,1,0,Through my Doc Steward,2,,1,Only issue is that too many irrelevant documents show up first e.g Training/validation records,3,,1,Leagues away from GDOCS.,1,As above,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,3-4 years
11135961769,249459562,2019-11-11 20:47:50,2019-11-11 20:53:18,2,Owner / Author,1,0,0,0,2,,0,0,1,0,1,0,Asked directly QDTA team (and it was very helpful).,2,,1,,3,,1,,1,,Research and Development (R&D),0,Other (please specify),Tokyo,Manager / Group Leader,,Less than a year
11135951966,249459562,2019-11-11 20:06:58,2019-11-11 20:45:01,1,Owner / Author,1,0,1,0,3,,1,1,0,1,0,0,,2,,1,,3,"I vote for Veeva for next generation QMS (Quality Suite, RIM)",99,I have not used GDocs. I am a new hire.,1,Veeva is industry leader,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,Less than a year
11135942975,249459562,2019-11-11 20:34:42,2019-11-11 20:37:44,2,Reviewer / Approver,0,0,1,0,1,,0,0,1,0,0,0,,1,,0,,1,,99,,0,,Commercial,0,San Dimas/La Verne,,Manager / Group Leader,,>7 Years
11135880469,249459562,2019-11-11 19:41:41,2019-11-11 19:52:09,2,Consumer - Read Only,0,0,1,0,2,,1,1,1,0,0,0,,1,,0,,2,"It seems like everything is more complicated and takes more steps.  I'm sure some of it is an adjustment, but it still seems difficult to find documents, particularly historical documents.  It would be helpful to have a list of SOPs/WRKs. I also find it confusing to receive training emails from the old system and then the only way for the documents to open correctly to complete my training is if I first open GVault, then click the link in the old training system - this seems extremely inefficient..",99,See response to #8,1,"The system seems better overall, bu there are still too many extra steps to get training completed and to find a list of my training and relevant SOPs/WRKs.  The search funcitonalisty seems to work better than GDocs",Research and Development (R&D),0,Foster City,,Director,,>7 Years
11135866106,249459562,2019-11-11 19:31:34,2019-11-11 19:42:12,1,Owner / Author,1,1,1,0,1,"Training focused on the system but there was not a lot of clear guidance on how the business process was supposed to be executed after go-live. My documents continue to be rejected by PDM Document Control for non-value added reasons. I wish the project looked at how to improve the business process to ensure we receive better support from our document coordinators.    Additionally, I have access to GVault Partner Collaboration so it would be great to consolidate some of the basic user training across all the Vault platforms.",1,0,0,1,0,0,My document steward is awesome.,2,,1,Documents are easy to search for if you know how to search using keywords and enabling different views in GVault.,3,GVault is much better than GDocs.,1,"I appreciate the ability to manage my own documents from review to Document Control pre-approval. I also like routing DTA documents on my own without document control intervention. Overall, the project team did an excellent job.",1,"GVault is more user friendly and I like that I'm able to view documents in workflows to check their status, regardless of whether I'm the person who started the workflow or not.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11135830201,249459562,2019-11-11 19:16:42,2019-11-11 19:19:12,1,Owner / Author,0,1,1,0,2,,1,0,1,1,1,0,,3,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11135800054,249459562,2019-11-11 18:56:52,2019-11-11 19:00:57,2,Reviewer / Approver,1,0,0,0,3,,1,0,1,1,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,>7 Years
11135745739,249459562,2019-11-11 18:23:04,2019-11-11 18:28:23,3,Consumer - Read Only,0,1,1,0,2,,0,0,0,0,0,1,,2,,1,Never searched for any documents in GVault. But it is easy to login into GVault and get access to the required SOP trainings.,2,,99,,1,File names are more informative as they reflect the SOP ID and the title.,Research and Development (R&D),0,Foster City,,Director,,>7 Years
11135738425,249459562,2019-11-11 18:20:20,2019-11-11 18:24:59,1,Owner / Author,0,1,0,0,2,,0,0,0,0,0,1,,2,,0,so many document searched out even I fill in specific words,2,,1,"However, the working flow still take long time especial for remote site due to time difference.",1,,Pharmaceutical Development and Manufacturing (PDM),0,Other (please specify),China,Individual Contributor,,3-4 years
11135723415,249459562,2019-11-11 18:09:33,2019-11-11 18:16:04,2,Consumer - Read Only,0,0,1,0,2,it served the purpose by reading the procedural document as long the author wrote/draft the document in more useful ways.,1,0,0,1,0,0,,2,,0,it displayed too many irrelevant results.   it is not obvious for the export/save function.,1,,0,,0,,Research and Development (R&D),0,Other (please specify),apac region,Individual Contributor,,Less than a year
11135677942,249459562,2019-11-11 17:37:56,2019-11-11 17:50:08,1,Reviewer / Approver,1,1,1,0,2,"I think that the training was as good as it could be. With the scope of the usage, it's hard to cover so much in the training and have people remember all of it",0,0,1,1,1,0,,2,More proficient now but initially difficult to remember all of the things covered in training,1,"This is something that was very difficult in the beginning, now I have learned how to use the search function and filters better I can generally find things easily. I know that a lot of people at AB site don't use the filters, I think that a follow-up training on searching now that everyone is more familiar with general use would be helpful.",2,There is always a difficult period when transitioning to new systems but I think overall it works well,1,I think it's overall easier/more intuitive to navigate the document workflows. It takes longer to download documents so I tend to view then in Gvault.,1,Being able to view previous versions as a non-doc steward is helpful. It's easier to control the workflow of the document without needing to involve too many people.,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,1 to 2 years
11135677130,249459562,2019-11-11 17:34:31,2019-11-11 17:49:30,2,Owner / Author,0,1,1,0,1,"In general, read and search are okay, however, I find it challenging to raise DCC and route it correctly. The internal process is not so clear on when additional approval is required and whether we need to Email to the RCDoc Control team after DCC is raised in system.",1,0,1,0,1,0,,1,"The login page sometimes required colleagues to input the login name as 'xxx@gvault.gilead.com' instead of automatic SSO. For infrequent users, it would be inconvenient as they would not remember this specific requirement of adding 'gvault' in their email address.",0,The previous GDocs document number format was indicative of the SOP content - e.g. RA / Clinical / Affiliate. However the current format is only document type + a serial number and it is difficult to to recall / search. It is particularly difficult if there are more than 1 SOP with the same title (especially for affiliate SOPs) and we need to open each search result to find out if it is the one we are looking for.,2,,0,,1,The platform is more user friendly.,Research and Development (R&D),0,Other (please specify),Hong Kong,Manager / Group Leader,,>7 Years
11135674700,249459562,2019-11-11 17:31:13,2019-11-11 17:48:25,1,Reviewer / Approver,0,1,0,0,2,I am able to perform my task as required.,0,0,0,0,0,0,On the job by navigating and also thru the help of other folks that more frequent users of GVault.,2,Because the system is relatively new finding reference documents is challenging that on rare occasions I would need help.,0,If the person requiring review/approval of the document send the email and specifies the document # it is easy.  But GVault does not always show all documents in your queue that requires an action.,1,Its difficult to find stuff in GVault if you don't know the document number.  Even doing filter search is challenging.,0,"If people don't remind me and provide me the document #, I would not know what they need.  GVault sends a lot of reminders even those that do not require my attention.",0,When it applies to what I do-- not really.  Because it is very difficult to find documents.,Commercial,0,Foster City,,Other (please specify),Associate Director,5-7 years
11135617651,249459562,2019-11-11 17:14:11,2019-11-11 17:17:33,1,Reviewer / Approver,1,0,0,0,2,,0,0,0,0,1,0,,2,,0,If the new gVault number is or title is not known it's a challenge.  Legacy document numbers do not work (but i'd prefer that they did).,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Manager / Group Leader,,>7 Years
11135615824,249459562,2019-11-11 17:13:39,2019-11-11 17:16:43,2,Reviewer / Approver,1,0,0,0,2,,0,0,0,0,0,0,I haven't looked for it.,2,,0,,0,"I find the system burdensome. Haven't to check out a document to make edits and then check it back in. Also, if someone forgets to check it back in, then other can't work in it. This makes it harder to use than the old system.",0,I have to spend more time in GVault to do the same things I did in GDocs.,0,"While it might have improved features for some users, I find it more cumbersome to use.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),n/a,>7 Years
11135605997,249459562,2019-11-11 17:06:22,2019-11-11 17:11:13,2,Reviewer / Approver,1,1,1,0,2,,1,0,1,1,1,0,,2,,0,"I find it confusing when I search for a legacy doc number and all these docs come up, mostly ""training docs"" why does it have to give those? Why can't it bring up the new doc with that old legacy number FIRST!?",2,,99,,1,I like that you can have favorites or keep your searches instead of having to type in every time the same search info!,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11135590259,249459562,2019-11-11 17:00:23,2019-11-11 17:03:06,1,Owner / Author,0,1,1,0,3,,0,0,1,1,0,0,,3,,1,,3,,1,,1,"Document searches using metadata without ""smart"" document numbering takes some getting used to.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11135587311,249459562,2019-11-11 16:57:25,2019-11-11 17:01:56,2,Reviewer / Approver,0,1,1,0,1,"1.  Still confusing, slightly different steps depending on document.  Logging in with ID separate from Gilead ID is a Pain to remember and long to type.",0,0,0,0,0,0,Most helpful are stepwise instructions from document manager when review is needed.,2,Just cumbersome and may take some extra clicking.,0,N/A,1,See above,0,,0,,Research and Development (R&D),0,Foster City,,Director,,5-7 years
11135579062,249459562,2019-11-11 16:55:38,2019-11-11 16:57:13,2,Consumer - Read Only,1,1,1,0,3,,1,0,0,0,0,0,,2,,1,,3,,1,,1,"Better search capabilities, better layout, better display of metadata.",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11135578753,249459562,2019-11-11 16:54:13,2019-11-11 16:57:21,4,Consumer - Read Only,0,0,1,0,2,,1,0,0,0,0,0,,0,,0,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11135566395,249459562,2019-11-11 16:38:34,2019-11-11 16:51:16,1,Reviewer / Approver,1,0,0,0,2,,0,0,1,0,0,0,,3,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11135565559,249459562,2019-11-11 16:42:30,2019-11-11 16:51:54,2,Owner / Author,1,1,0,0,2,,1,1,1,1,1,0,,1,,1,It met my needs. But I know some people are struggling on 1 basis.,2,,1,,1,"Absolutely. However transition takes place slowly, due to the fact that most of the people are so brain-washed by the legacy document name(s).",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11135563361,249459562,2019-11-11 16:45:00,2019-11-11 16:49:38,4,Not Sure,0,0,0,1,1,,0,0,0,0,0,0,Asked co-workers that uses GVault 1.,1,"My answer is ""some of the time"" because I do not use GVault very often so I forget.",1,Yes -,3,,1,,1,I've used the simple search for a document number and it was fast and easy to find the document,Other (please specify),support role,Foster City,,Individual Contributor,,>7 Years
11135561600,249459562,2019-11-11 16:45:18,2019-11-11 16:48:01,1,Document Control Group Member,1,0,0,0,2,,1,1,1,1,0,1,,3,,1,"Most of the time, it's easy enough.  But, if you don't know the exact title, it's sometimes hard to find the document you want.",2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,>7 Years
11135556503,249459562,2019-11-11 16:43:57,2019-11-11 16:45:20,1,Consumer - Read Only,1,1,1,0,2,,0,0,0,0,1,0,,2,,0,,1,,0,,0,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,3-4 years
11135551033,249459562,2019-11-11 16:39:35,2019-11-11 16:42:27,1,Owner / Author,1,1,1,0,2,,1,0,0,1,1,0,,2,,0,Finding specific SOP and documents is not as easy as it used to be prefix in GDocs system.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11135550349,249459562,2019-11-11 16:39:48,2019-11-11 16:42:35,1,Document Steward for a functional area,1,1,1,0,3,,1,0,0,0,0,0,,2,,1,,2,,1,,1,,Commercial,0,San Dimas/La Verne,,Other (please specify),Distribution Specialist,>7 Years
11135549327,249459562,2019-11-11 16:38:52,2019-11-11 16:41:55,1,Owner / Author,1,0,0,0,1,,0,0,0,1,1,0,Support has been very limited,0,,0,,0,,0,,0,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,>7 Years
11135549118,249459562,2019-11-11 16:35:13,2019-11-11 16:41:29,1,Reviewer / Approver,0,1,0,0,2,,0,0,0,0,0,0,,2,,0,,2,,99,,0,,Commercial,0,Foster City,,Manager / Group Leader,,3-4 years
11135542952,249459562,2019-11-11 16:31:24,2019-11-11 16:38:09,1,Owner / Author,1,1,1,0,1,"Training was helpful, but more often than not I'm lost when I first attempt a new task.",0,0,0,1,1,0,,2,"First time often requires some help, but no problems once a workflow is established.",0,Search is ABYSMAL! Maybe we've been spoiled by Google? There must be a better way.,2,"It's definitely an overall improvement over GDocs. However, the +1 Revision thing will cause confusion for years to come.",1,Now fewer waits for the document coordinator.,1,Better viewing window and not so reliant on the Document Coordinators.,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,3-4 years
11135541591,249459562,2019-11-11 16:30:48,2019-11-11 16:37:10,1,Owner / Author,1,1,1,0,1,"I took the 4 hour training in February or April. It was a lot of information in 4 hours and I feel there could have been more practice runs in the meeting. Personally, I am more of a hands on person when it comes to learning.",0,0,0,0,1,0,,2,In the beginning I was always reaching out to the Document Control team for help. They gave me a bunch of SOP and work instructions (WI). Not that I have these SOPs and WIs I always refer to them when needed.,0,Very easy to use when looking for documents.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,Less than a year
11135539411,249459562,2019-11-11 16:29:25,2019-11-11 16:36:22,1,Owner / Author,0,1,1,0,2,,0,1,1,1,0,0,,2,,0,My searches often return the most recently uploaded training forms. I usually want to find SOP's and BED's. I'm not interested in scanned forms.,2,,99,,0,I don't know how to write queries in GVault,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,5-7 years
11135538531,249459562,2019-11-11 16:30:59,2019-11-11 16:35:56,1,Reviewer / Approver,1,1,0,0,2,,0,0,1,1,1,0,,2,Sometimes I can not find the legacy documents,0,Sometimes is easy and sometimes is not. Depends on what to type and search,2,,1,Definitely it is much better than GDocs.,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11135536849,249459562,2019-11-11 16:32:51,2019-11-11 16:34:34,2,Owner / Author,1,1,1,0,2,,0,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Individual Contributor,,1 to 2 years
11135536628,249459562,2019-11-11 16:27:57,2019-11-11 16:34:41,1,Owner / Author,1,0,1,0,1,The 1 class was more theory-based. I 'd prefer to have the training based on our job functions.,0,0,1,1,1,0,,2,,0,Most of the time the search results are too extensive which I have to apply some filters in order to get what I need.,2,,1,I think it will take times to get used to GVault but I see the potentials of the new system.,1,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,5-7 years
11135535386,249459562,2019-11-11 16:30:20,2019-11-11 16:33:50,2,Owner / Author,0,1,1,0,2,,0,0,1,1,1,0,,1,,0,"I was hoping you'd ask!  I'm always confused by the fact that I can enter a word or phrase into the search box and it will not actually return all of the documents containing it, even when I know that the title of the STM or SPEC I'm trying to find definitely contains the search term.  I don't know why it's so limiting.",1,,99,,0,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,>7 Years
11135535201,249459562,2019-11-11 16:32:40,2019-11-11 16:35:17,1,Reviewer / Approver,1,0,0,0,2,,0,0,0,0,0,0,,2,,1,But the change from old SOP numbers to new has been difficult,2,,1,Much better..... still a bit difficult,1,,Other (please specify),Manufacturing,Foster City,,Director,,>7 Years
11135532881,249459562,2019-11-11 16:27:27,2019-11-11 16:32:32,1,Document Steward for a functional area,1,1,0,0,2,,1,0,1,1,0,0,,3,,0,It is too easy to mistakenly pull up a pre-release document instead of an effective document.  The text highlighting the difference is too subtle.  We should have a read only area separate from the doc change section that pulls up only effective documents (like doc library).,2,,99,,1,"I like being able to see change controls, what's changing and who owns it.  I like being able to see superseded versions. I like being able to access word formats of the documents.  However, I think the flexibility offered on this platform is too broad and causes many users to accidentally make unintended changes.",Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Manager / Group Leader,,5-7 years
11135531479,249459562,2019-11-11 16:30:10,2019-11-11 16:32:07,1,Consumer - Read Only,1,0,1,0,3,,0,1,0,1,0,0,,3,,1,,3,,1,,1,,Facilities and Operations,0,Alberta,,Individual Contributor,,3-4 years
11135527088,249459562,2019-11-11 16:28:10,2019-11-11 16:29:37,2,Consumer - Read Only,0,1,1,0,3,,1,1,0,0,1,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Individual Contributor,,3-4 years
11135511412,249459562,2019-11-11 16:15:40,2019-11-11 16:21:01,2,Owner / Author,1,1,0,0,1,,1,0,0,1,0,0,,1,,0,Cumbersome to find documents and filter by type of documents. Too many filter types to understand what to do.,0,Very clunky to use and difficult to find documents.   Difficult to approve documents and review content - 25 pages at a time is a pain.,0,,0,poor performance.,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,5-7 years
11135508130,249459562,2019-11-11 16:15:59,2019-11-11 16:20:26,2,Consumer - Read Only,0,1,1,0,1,,0,1,0,0,0,1,,2,,1,,2,,1,,1,,Research and Development (R&D),0,Other (please specify),APAC,Individual Contributor,,3-4 years
11135474829,249459562,2019-11-11 15:57:07,2019-11-11 16:02:05,1,Owner / Author,0,1,1,0,2,,1,0,0,0,0,0,,0,,0,"If we don't use appropriate wording for search, we can't find documents. Or if the search result shows multiple documents we need to check all documents title, which is time consuming.",2,,1,much more easy to find documents on GVault.,1,,Research and Development (R&D),0,Other (please specify),Tokyo,Director,,5-7 years
11135471676,249459562,2019-11-11 15:58:58,2019-11-11 16:00:23,3,Consumer - Read Only,0,0,1,0,2,,1,1,0,0,0,0,,3,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,3-4 years
11135451379,249459562,2019-11-11 15:47:47,2019-11-11 15:49:38,2,Consumer - Read Only,0,0,1,0,2,,0,1,1,1,0,0,,2,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11135439200,249459562,2019-11-11 15:40:19,2019-11-11 15:43:07,2,Consumer - Read Only,1,0,0,0,2,,0,0,0,0,1,0,,1,,0,I often can't find what I am looking for.  The number of documents that is displayed after a search is numerous and difficult to sift through,2,,99,,1,,Research and Development (R&D),0,Seattle,,Director,,3-4 years
11135436381,249459562,2019-11-11 15:32:22,2019-11-11 15:41:40,3,Consumer - Read Only,0,1,1,0,1,,0,0,1,0,0,0,,2,,0,"It is just not intuitive.  If I know exactly the document number, it works fine.  But if I have a vague memory of the title, I don't seem to be able to get what I want.",2,,99,Don't use it enough for it to have any influence on my efficiency.,0,I do not use it enough for it to have any influence on my efficiency.,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11135434828,249459562,2019-11-11 15:37:31,2019-11-11 15:41:17,1,Consumer - Read Only,0,0,1,0,2,,1,0,1,0,0,0,,3,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11135431505,249459562,2019-11-11 15:37:06,2019-11-11 15:39:10,2,Reviewer / Approver,1,0,0,0,3,,0,1,0,0,0,0,,3,,0,,2,,,,0,,Research and Development (R&D),0,Seattle,,Director,,Less than a year
11135431318,249459562,2019-11-11 15:32:25,2019-11-11 15:39:12,2,Consumer - Read Only,0,1,1,0,2,,0,1,1,1,0,0,,2,,0,"Searches can pull documents from other departments frequently. I've learned to avoid filtering by the owning department if possible as I've seen the wrong department tagged in the metadata (Didn't match the owning department on the guidance document itself). However, I do very much like the section of metadata that lists the dependent references. Much easier to review all affected documents that way.",1,,1,"Overall the system is easier to use than Gdocs ever was. I would recommend added the effective date in the metadata though. Some older procedural documents only note the effective date on the history of revisions page but that puts the effective date as ""refer to EDMS"" meaning Gdocs. Those initial effective dates didn't transfer over to Gvault. It's useful to know when a practice was rolled out to ensure we've been compliant to date or if we need to try and find documentation from months or years prior.",1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,3-4 years
11135430657,249459562,2019-11-11 15:35:00,2019-11-11 15:38:41,1,Consumer - Read Only,0,0,1,0,1,,0,0,1,1,0,0,,1,,0,"Not easy to find a SOP or Work Practice without knowing the SOP number.  Search function does not have an adequate advance feature to look for an SOP when the number is not know.  Also, when searching for SOPs, Kite SOPs will also load after the search; there should be a way to separate these.",0,,0,Difficult to search for SOPs related to a topic of interest,0,See previous comments.,Research and Development (R&D),0,Foster City,,Individual Contributor,,3-4 years
11135427047,249459562,2019-11-11 15:35:01,2019-11-11 15:36:49,3,Reviewer / Approver,1,0,0,0,2,,0,0,1,0,0,1,,2,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Director,,1 to 2 years
11135426224,249459562,2019-11-11 15:34:58,2019-11-11 15:36:22,3,Consumer - Read Only,0,0,0,1,1,,0,0,0,0,0,0,,3,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,3-4 years
11135425021,249459562,2019-11-11 15:30:42,2019-11-11 15:35:59,2,Owner / Author,1,0,1,0,2,I have received multiple 1 trainings specific for my team.  The open Q&A sessions were most helpful.,0,0,1,1,1,0,,2,,1,I like that you can copy the URL for any given PD in GVault.,2,,1,"It is very easy to search for documents in GVault (as compared to GDocs).  Also, QDTA created custom reports for my team, and these reports are easy to run.",1,,Other (please specify),DevOps,Foster City,,Manager / Group Leader,,1 to 2 years
11135424686,249459562,2019-11-11 15:22:26,2019-11-11 15:35:36,2,Consumer - Read Only,0,0,1,0,2,,0,0,1,1,0,0,,2,,0,It's hard to search document by key words in GVault Quality if I don't know the exact document number.,1,,,Not Applicable. Never used GDocs.,0,Not Applicable. Never used GDocs.,Research and Development (R&D),0,Foster City,,Individual Contributor,,Less than a year
11135411388,249459562,2019-11-11 15:27:06,2019-11-11 15:28:32,2,Consumer - Read Only,1,0,0,0,2,,0,1,0,0,0,0,,2,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Director,,3-4 years
11135411335,249459562,2019-11-11 15:26:52,2019-11-11 15:28:35,3,Consumer - Read Only,0,1,0,0,2,,1,0,1,0,0,0,,3,,1,,3,,1,,1,,Research and Development (R&D),0,Foster City,,Director,,5-7 years
11135409565,249459562,2019-11-11 15:22:51,2019-11-11 15:29:10,2,Consumer - Read Only,1,1,1,0,2,,0,0,0,0,0,1,,2,,0,It is very difficult to find documents. I have to go out of the system and come back into it in order to search again (if I've already searched one time) which is very cumbersome. I tend to have to go to the procedural documents link to find the document name and then go into gvault with that information. It's hard to find it without doing that first. I do not find the system to be user friendly.,0,,0,,0,,Other (please specify),PVE,Other (please specify),remote,Individual Contributor,,3-4 years
11135408994,249459562,2019-11-11 15:22:43,2019-11-11 15:27:18,1,Owner / Author,1,0,1,0,2,,0,0,0,0,0,0,QDTA,2,,0,the search results for documents is not as accurate as the results provided through gdocs.  it has also been difficult to gather metrics for documents approved,0,,0,It is more difficult to view documents increasing the numbers I need to click in order to view them,1,it is nice to be able to change approvers when necessary,Research and Development (R&D),0,Foster City,,Individual Contributor,,5-7 years
11135408068,249459562,2019-11-11 15:23:54,2019-11-11 15:26:49,3,Reviewer / Approver,1,0,0,0,2,,0,0,0,1,0,0,,3,,1,"I have not needed to search.  I only work on documents in my in-box,",2,,99,,0,"I suspect so, otherwise, Gilead would not have chosen GVault",Research and Development (R&D),0,Foster City,,Director,,3-4 years
11135407273,249459562,2019-11-11 15:23:39,2019-11-11 15:28:17,2,Consumer - Read Only,0,0,0,1,1,,0,0,0,1,0,0,,2,,1,,2,,1,,1,,Other (please specify),ClinOps,Foster City,,Other (please specify),CTMA,1 to 2 years
11135406418,249459562,2019-11-11 15:22:43,2019-11-11 15:25:53,1,Owner / Author,1,1,0,0,2,,0,0,0,0,1,0,,2,,0,"searches are not efficient, too many results come up that are not relevant",1,,0,,0,some of the features such as the metadata could be useful but often times that data isnt correct.,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,>7 Years
11135405058,249459562,2019-11-11 15:22:49,2019-11-11 15:25:10,1,Consumer - Read Only,0,0,1,0,2,,1,0,0,0,0,1,,0,GVault does not lump all SOP and work instructions in one place which makes it very challenging and time consuming as a platform for quick reference. GDocs used to take 5-10 minutes but now same task takes 30 minutes on GVault.,0,,0,,0,,0,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11135404707,249459562,2019-11-11 15:23:34,2019-11-11 15:25:09,1,Consumer - Read Only,0,1,1,0,2,,0,0,0,0,0,0,Co-worker,3,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,5-7 years
11135305521,249459562,2019-11-11 14:35:27,2019-11-11 14:36:33,2,Reviewer / Approver,0,1,1,0,2,,1,1,0,1,0,0,,3,,1,,3,,1,,1,,Information Technology (IT),0,Foster City,,Director,,3-4 years
11135070865,249459562,2019-11-11 12:54:59,2019-11-11 15:33:03,1,Reviewer / Approver,1,0,0,0,2,,1,0,1,0,0,0,,2,,0,,2,,99,,1,,0,0,0,,0,,0
